ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity
2861,0,China,0,106.58,26.9221,175249.12,4/21/06,5/15/06,News,22,36900,Heavy rain,1
2862,0,Philippines,0,124.86,11.2409,24930.1,5/11/06,5/14/06,News,41,42000,Tropical Cyclone,1
2863,FL-2006-000065-TZA,Tanzania,0,37.2205,-3.3275,12433.37,5/9/06,5/17/06,News,0,19000,Heavy rain,1
2864,0,USA,0,-70.7895,43.1639,42910.99,5/11/06,5/22/06,News,1,2500,Heavy rain,2
2865,0,China,0,118.77,25.9707,141404.27,5/18/06,5/22/06,News,23,1030000,Tropical Cyclone,1
2866,0,Afghanistan,0,65.5588,34.5163,21480.76,5/19/06,5/23/06,News,9,800,Heavy rain,1
2867,FL-2006-000062-THA,Thailand,0,100.149,18.181,78277.05,5/22/06,6/11/06,News,79,2000,Monsoonal rain,2
2868,0,Canada,0,-118.997,50.1296,69157.08,5/20/06,5/28/06,News,1,400,Rain and snowmelt,1
2869,0,Burundi,0,29.673,-3.86267,2695.04,5/17/06,5/28/06,News,1,5000,Heavy rain,1
2870,0,Cuba,0,-82.321,23.0443,1943.12,5/23/06,5/27/06,News,7,0,Heavy rain,1
2871,0,USA,0,-88.5858,36.9628,17035.91,5/25/06,5/28/06,News,6,0,Brief torrential rain,1
2872,0,Morocco,0,-4.04668,32.1463,33213.17,5/26/06,5/28/06,News,6,1100,Heavy rain,2
2873,0,China,0,112.9,30.9231,107431.15,5/24/06,5/31/06,News,3,350000,Heavy rain,1
2874,0,USA,0,-94.7275,30.1671,39986.1,5/28/06,6/2/06,News,0,0,Heavy rain,2
2875,0,Thailand,0,100.914,15.1272,5871.7,5/31/06,5/31/06,News,0,0,Monsoonal rain,2
2876,0,India,0,75.2343,18.7332,394010.74,5/31/06,6/4/06,News,41,0,Monsoonal rain,1
2877,0,China,0,118.574,26.7522,76601.15,5/30/06,6/9/06,News,57,356000,Monsoonal rain,2
2878,0,India,0,76.0498,10.5443,42686.92,5/25/06,6/2/06,News,32,10800,Monsoonal rain,2
2879,FF-2006-000082-IND,India,Bangladesh,94.0245,26.5993,185348.84,5/31/06,7/24/06,News,21,600000,Monsoonal rain,1
2880,0,Canada,0,-134.805,67.9345,3213.02,5/26/06,6/2/06,News,0,300,Snowmelt,1
2881,0,USA,0,-117.219,40.8331,85035.01,4/7/06,6/3/06,News,0,0,Heavy rain,1
2882,0,USA,0,-159.327,63.2944,86843.55,5/22/06,5/29/06,News,0,0,Ice jam/break-up,1
2883,0,Russia,0,114.578,58.3325,274771.44,6/4/06,6/12/06,News,0,1300,Rain and snowmelt,1
2884,0,Poland,Slovakia,20.9315,49.5049,27577.82,6/4/06,6/6/06,News,0,600,Heavy rain,1
2885,FL-2006-000068-CHN,China,0,111.38,23.4205,4210.06,6/8/06,6/15/06,News,21,195500,Heavy rain,1
2886,0,Taiwan,0,120.786,24.0687,14311.41,6/10/06,6/13/06,News,1,300,Heavy rain,1
2887,FL-2006-000068-CHN,China,0,106.512,25.506,11678.75,6/12/06,6/16/06,News,52,5900,Heavy rain,1
2888,FL-2006-000068-CHN,China,0,112.754,26.1963,58065.33,6/13/06,6/16/06,News,2,50000,Heavy rain,1
2889,FL-2006-000068-CHN,China,0,116.866,24.7288,7858.76,6/17/06,6/19/06,News,2,5000,Heavy rain,1
2890,FF-2006-000069-IDN,Indonesia,0,120.107,-5.16666,3091.85,6/19/06,6/23/06,News,291,7580,Heavy rain,1
2891,0,Romania,0,24.1537,47.4559,5536.22,6/20/06,6/26/06,News,12,626,Heavy rain,1
2892,0,USA,0,-86.911,41.4127,6787.66,6/22/06,6/25/06,News,2,0,Heavy rain,1
2893,0,Indonesia,0,123.009,0.54501,890.878,6/23/06,6/27/06,News,0,5000,Heavy rain,1
2894,FL-2006-000096-IND,India,Nepal,83.6713,25.6151,506577.31,6/24/06,8/3/06,News,160,0,Monsoonal rain,1
2895,FL-2006-000093-USA,USA,0,-75.7832,40.4133,122594.39,6/25/06,7/1/06,News,11,65000,Heavy rain,2
2896,0,Indonesia,0,115.49,-3.28577,23710.14,6/25/06,6/29/06,News,26,3000,Heavy rain,1
2897,0,China,0,111.06,27.0606,34991.37,6/25/06,6/26/06,News,25,123000,Heavy rain,1
2898,0,China,0,108.449,26.0133,11362.69,6/25/06,6/26/06,News,4,5000,Heavy rain,1
2899,0,Honduras,0,-88.0668,14.8995,9984.92,6/25/06,7/1/06,News,4,1500,Heavy rain,1
2900,0,China,0,105.73,28.4708,109599.76,6/28/06,7/8/06,News,50,10000,Heavy rain,1
2901,FL-2006-000095-CHN,China,0,117.034,34.0401,43706.28,6/28/06,7/6/06,News,30,44400,Heavy rain,1
2902,FL-2006-000071-ROM,Romania,0,25.949,47.8042,1119.13,6/30/06,7/3/06,News,21,600,Heavy rain,1
2903,0,China,0,120.959,40.7049,32.9631,6/30/06,7/1/06,News,8,0,Heavy rain,1
2904,0,Turkey,0,41.097,39.738,69641.37,7/1/06,7/3/06,News,9,0,Heavy rain,1
2905,FL-2006-000085-UKR,Ukraine,0,34.6157,45.0873,599.603,7/2/06,7/3/06,News,2,0,Heavy rain,1
2906,0,China,0,83.7675,43.3175,138195.36,7/2/06,7/5/06,News,20,16,Heavy rain,1
2907,0,Afghanistan,0,69.1265,35.9525,1570.85,7/3/06,7/4/06,News,7,0,Heavy rain,1
2908,0,Pakistan,0,72.6179,35.3523,1429.8,7/3/06,7/4/06,News,22,0,Heavy rain,1
2909,0,India,0,83.6477,19.1719,31360.94,7/3/06,7/8/06,News,33,0,Monsoonal rain,1
2910,FL-2006-000094-IND,India,0,72.8816,19.1028,393.774,7/3/06,7/6/06,News,9,0,Monsoonal rain,1
2911,0,India,0,71.3097,22.4114,170055.89,7/4/06,7/7/06,News,24,8400,Heavy rain,1
2912,0,China,0,99.1252,39.4326,16831.95,7/6/06,7/17/06,News,24,50,Heavy rain,1
2913,0,Cambodia,0,103.53,11.432,11616.12,7/6/06,7/7/06,News,0,5000,Monsoonal rain,1
2914,0,China,0,109.4,22.3477,20117.68,7/7/06,7/11/06,News,8,130000,Monsoonal rain,1
2915,0,Vietnam,0,105.326,22.7127,634.81,7/9/06,7/11/06,News,4,100,Heavy rain,1
2916,0,Pakistan,Afghanistan,69.9486,33.0562,6984.07,7/9/06,7/13/06,News,23,50,Heavy rain,1
2917,0,Pakistan,0,74.1578,35.2679,456.857,7/11/06,7/12/06,News,4,0,Heavy rain,1
2918,0,Burma,0,95.0481,18.2265,154656.47,7/3/06,7/12/06,News,1,0,Monsoonal rain,1
2919,0,China,0,128.901,47.7334,1391.75,7/11/06,7/13/06,News,0,4000,Heavy rain,1
2920,0,Chile,0,-72.642,-37.2588,5035.05,7/11/06,7/17/06,News,15,30000,Heavy rain,1
2921,FL-2006-000098-PHI,Philippines,China,112.108,24.0035,612225.68,7/11/06,7/19/06,News,629,2450000,Tropical Cyclone,2
2922,FL-2006-000092-KOR,South Korea,North Korea,127.17,37.5631,55624.82,7/12/06,7/20/06,News,575,65000,Monsoonal rain,1
